user id,user name,team name,preferred position,preferred position most played,jersey number,total_game_time,Succ Interceptions,Succ Interceptions Per 90,Total Possession retained,Possession Retained Per 90,Possession Retention Contribution,Crucial defensive actions,Crucial defensive actions Per 90,Succ Tackles,Succ Tackles Per 90,Tackle Accuracy,Total Pressure Attempted,Total Pressure Attempted Per 90,Pressure Contribution,Succ Ground duels,Ground Duels Per 90,Ground Duel Win rate,Succ Aerial duels,Ariel Duels Per 90,Aerial Duel Win rate,Succ Short pass,Short Passes Per 90,Short Pass Accuracy,Succ Long pass,Long Passes Per 90,Long Pass Accuracy,Succ Through Ball,Through Balls Per 90,Through Ball Accuracy,Succ Crosses,Crosses Per 90,Crossing Accuracy,Total Forward Passes,Total Forward Passes Per 90,Forward Pass Accuracy,Progressive passes,Progressive passes Per 90,Total Passes completed in final third,Passes completed in final third per 90,Total Progressive Passes received in final third,Progressive Passes received in final third per 90,Total Touches in final third,Touches in final third per 90,Total Successful Toches in final third,Successful Touches in final third per 90,Chances Created,Chances Created Per 90,Chance creation contribution,Total Assists,Total Assists Per 90,Total dribbles completed,Dribbles Completed Per 90,Total close shots on target,Total close shots on target Per 90,Close shot accuracy,Total Long Shot on target,Total Long Shot on target Per 90,Long Shot Accuracy,Total Headed shots on target,Total Headed shots on target Per 90,Attempts On Target Per 90,Headed shot accuracy,Goals from Close shot,Goals from Close shot Per 90,Goals from long shot,Goals from long shot Per 90,Maximum Sense Score,Minimum Sense Score,Average Sense Score,Maximum PP Score,Minimum PP Score,Absolute Score,Preferred Position Score,Overall Preferred Position Score,Total Saves,Goal Conceded,Goalkick Accuracy,Goalkeeper Throws Completed,Handling,Punches,Clearances,Successful Ball Carry Per 90,Ball Carry Accuracy,Goals from headed shot,Goals from headed shot Per 90
12404,Bholanath Tudu,Young Challengers FC,"['CENTRAL MIDFIELDER', 'LEFT SIDE BACK', 'LEFT WINGER', 'LEFT MIDFIELDER', 'RIGHT WINGER']",CENTRAL MIDFIELDER,['23'],140,0,0,2,1.285714286,1.219512195,0,0,2,1.285714286,100,0,0,0,0,0,0,0,0,0,11,7.071428571,91.66666667,0,0,0,1,0.642857143,50,0,0,0,3,1.928571429,50,1,0.642857143,5,3.214285714,2,1.285714286,10,6.428571429,5,3.214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0.77,4.3,5.88,0.31,2.41,3.1375,1.9,0,0,0,0,0,0,0,2.571428571,100,0,0
12485,Lalcchanhima,Young Challengers FC,"['STRIKER', 'CENTRAL MIDFIELDER']",STRIKER,['44'],167,0,0,1,0.538922156,0.462962963,0,0,1,0.538922156,50,1,0.538922156,25,1,0.538922156,33.33333333,0,0,0,65,35.02994012,91.54929577,0,0,0,3,1.616766467,33.33333333,0,0,0,6,3.233532934,42.85714286,4,2.155688623,55,29.64071856,0,0,52,28.0239521,33,17.78443114,0,0,0,0,0,6,3.233532934,1,0.538922156,100,0,0,0,1,0.538922156,1.077844311,100,1,0.538922156,0,0,11.56,6.98,9.216666667,6.25,1.52,5.92,4.196666667,2.62,0,0,100,0,0,0,0,7.005988024,100,0,0
12487,Ram,FC Agniputhra,['GOALKEEPER'],GOALKEEPER,['49'],0,0,0,0,0,0,0,0,0,0,50,0,0,25,0,0,33.33333333,0,0,0,0,0,91.54929577,0,0,0,0,0,33.33333333,0,0,0,0,0,42.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0
12497,Akshay,Rebels FC,['RIGHT SIDE BACK'],RIGHT SIDE BACK,['28'],90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16.66666667,1,1,50,19,19,86.36363636,0,0,0,2,2,50,0,0,0,6,6,66.66666667,2,2,45,45,6,6,34,34,27,27,1,1,25,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22,6.22,6.22,2.62,2.62,2.36,2.62,2.62,0,0,0,0,0,0,1,10,100,0,0
12535,Yukesh  D,FC Agniputhra,"['RIGHT WINGER', 'CENTER FORWARD']",RIGHT WINGER,['8'],8,1,11.25,2,22.5,3.846153846,0,0,1,11.25,100,0,0,0,0,0,0,0,0,0,3,33.75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56.25,1,11.25,9,101.25,7,78.75,0,0,0,0,0,0,0,1,11.25,100,0,0,0,0,0,11.25,0,1,11.25,0,0,21,21,21,19.88,19.88,1.59,19.88,6.25,0,0,0,0,0,0,0,22.5,100,0,0
12536,Dhruv,FC Agniputhra,"['RIGHT WINGER', 'CENTRAL MIDFIELDER']",RIGHT WINGER,['18'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12540,Chelston Brandon,Kickstart FC,['CENTER BACK'],CENTER BACK,['5'],406,19,4.21182266,29,6.428571429,9.294871795,19,4.21182266,10,2.216748768,66.66666667,0,0,0,3,0.665024631,100,13,2.881773399,52,90,19.95073892,88.23529412,1,0.221674877,100,18,3.990147783,40.90909091,0,0,0,56,12.4137931,62.92134831,18,3.990147783,35,7.75862069,2,0.443349754,74,16.40394089,30,6.650246305,3,0.665024631,3.947368421,0,0,2,0.443349754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.96,5.71,9.476666667,7.78,3.22,22.65,5.495,5.58,0,0,0,0,0,0,35,4.21182266,100,0,0
12559,Bangalore Dream United 27,Bangalore Dream United FC,"['LEFT MIDFIELDER', 'CENTER FORWARD', 'CENTER BACK', 'RIGHT SIDE BACK']",CENTER BACK,['27'],322,7,1.956521739,16,4.472049689,9.580838323,11,3.074534161,9,2.51552795,81.81818182,0,0,0,0,0,0,1,0.279503106,25,21,5.869565217,80.76923077,0,0,0,8,2.236024845,66.66666667,0,0,0,20,5.590062112,68.96551724,10,2.795031056,10,2.795031056,0,0,10,2.795031056,4,1.118012422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,2.96,4.26,4.78,0.13,8.66,2.36,3.12,0,0,0,0,0,0,16,0,0,0,0
12561,Rebels FC 29,Rebels FC,"['CENTRAL MIDFIELDER', 'DEFENSIVE MIDFIELDER']",CENTRAL MIDFIELDER,['29'],380,16,3.789473684,26,6.157894737,10.92436975,10,2.368421053,10,2.368421053,83.33333333,0,0,0,3,0.710526316,75,1,0.236842105,20,101,23.92105263,89.38053097,0,0,0,30,7.105263158,71.42857143,2,0.473684211,66.66666667,44,10.42105263,65.67164179,19,4.5,35,8.289473684,3,0.710526316,40,9.473684211,23,5.447368421,3,0.710526316,9.677419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,7.96,9.658,12.35,6.78,32.24,9.09,9.08,0,0,0,0,0,0,6,2.605263158,100,0,0
12562,Rebels FC 32,Rebels FC,"['DEFENSIVE MIDFIELDER', 'CENTER FORWARD', 'CENTRAL MIDFIELDER', 'RIGHT WINGER']",CENTER FORWARD,['32'],484,3,0.55785124,13,2.417355372,2.876106195,3,0.55785124,8,1.487603306,88.88888889,2,0.371900826,4.651162791,2,0.371900826,33.33333333,7,1.301652893,35,69,12.83057851,80.23255814,0,0,0,6,1.115702479,66.66666667,3,0.55785124,37.5,16,2.975206612,53.33333333,1,0.185950413,90,16.73553719,16,2.975206612,175,32.54132231,112,20.82644628,3,0.55785124,5.357142857,0,0,6,1.115702479,4,0.743801653,57.14285714,0,0,0,1,0.185950413,0.929752066,25,3,0.55785124,0,0,12.64,0.69,5.72625,8.91,0.21,15.68,3.57125,3.08,0,0,0,0,0,0,2,5.578512397,100,0,0
12564,Suhail,Kickstart FC,"['CENTER FORWARD', 'RIGHT WINGER', 'LEFT WINGER', 'CENTRAL MIDFIELDER']",CENTER FORWARD,['27'],112,3,2.410714286,4,3.214285714,1.22324159,0,0,1,0.803571429,33.33333333,0,0,0,1,0.803571429,50,0,0,0,14,11.25,93.33333333,0,0,0,2,1.607142857,50,1,0.803571429,50,8,6.428571429,53.33333333,3,2.410714286,40,32.14285714,4,3.214285714,76,61.07142857,45,36.16071429,4,3.214285714,4.301075269,0,0,0,0,1,0.803571429,25,2,1.607142857,50,0,0,2.410714286,0,0,0,0,0,16.17,0,6.074,16.17,0,4.92,5.288,2.65,0,0,0,0,0,0,0,4.821428571,100,0,0
12567,PN Bopanna,Rebels FC,"['ATTACKING MIDFIELDER', 'CENTER FORWARD']",ATTACKING MIDFIELDER,['7'],15,2,12,2,12,3.389830508,1,6,0,0,0,1,6,3.03030303,0,0,0,0,0,0,5,30,100,1,6,100,0,0,0,0,0,0,2,12,100,0,0,10,60,4,24,12,72,9,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,11.87,11.87,1.78,11.87,11.87,0,0,0,0,0,0,1,6,100,0,0
12573,Shyjin,Kickstart FC,"['RIGHT MIDFIELDER', 'ATTACKING MIDFIELDER', 'RIGHT WINGER']",RIGHT MIDFIELDER,['35'],61,0,0,1,1.475409836,0.689655172,1,1.475409836,1,1.475409836,100,0,0,0,0,0,0,0,0,0,9,13.27868852,90,0,0,0,1,1.475409836,100,0,0,0,1,1.475409836,100,0,0,5,7.37704918,0,0,14,20.6557377,4,5.901639344,0,0,0,0,0,2,2.950819672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94,3.27,5.105,6.44,2.16,2,4.3,3.66,0,0,0,0,0,0,0,4.426229508,100,0,0
12575,J P Neerhaj,Bangalore Dream United FC,"['ATTACKING MIDFIELDER', 'CENTER FORWARD', 'CENTRAL MIDFIELDER', 'CENTER BACK', 'DEFENSIVE MIDFIELDER']",CENTRAL MIDFIELDER,['33'],435,10,2.068965517,14,2.896551724,6.392694064,6,1.24137931,4,0.827586207,57.14285714,0,0,0,1,0.206896552,50,1,0.206896552,25,63,13.03448276,79.74683544,1,0.206896552,33.33333333,4,0.827586207,33.33333333,0,0,0,29,6,54.71698113,8,1.655172414,40,8.275862069,1,0.206896552,26,5.379310345,12,2.482758621,2,0.413793103,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1.45,4.218,4.73,0.46,12.35,2.758,3.89,0,0,0,0,0,0,11,0.413793103,100,0,0
12581,Rebels FC 39,Rebels FC,"['CENTRAL MIDFIELDER', 'LEFT WINGER', 'CENTER FORWARD']",LEFT WINGER,['39'],169,1,0.532544379,3,1.597633136,1.271186441,0,0,2,1.065088757,50,0,0,0,0,0,0,2,1.065088757,50,15,7.98816568,93.75,0,0,0,4,2.130177515,100,1,0.532544379,100,5,2.662721893,83.33333333,3,1.597633136,40,21.30177515,2,1.065088757,29,15.44378698,18,9.585798817,4,2.130177515,13.33333333,1,0.532544379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77,0,2.92,2.57,0,2.13,0.84,1.83,0,0,0,0,0,0,2,2.662721893,100,0,0
12582,Meg 2,Meg & Centre FC,"['LEFT WINGER', 'CENTER BACK', 'LEFT WING BACK']",LEFT WINGER,['2'],342,22,5.789473684,30,7.894736842,11.76470588,1,0.263157895,8,2.105263158,66.66666667,1,0.263157895,3.448275862,0,0,0,11,2.894736842,84.61538462,125,32.89473684,88.65248227,1,0.263157895,33.33333333,5,1.315789474,45.45454545,2,0.526315789,100,56,14.73684211,76.71232877,10,2.631578947,115,30.26315789,13,3.421052632,128,33.68421053,83,21.84210526,3,0.789473684,5.263157895,2,0.526315789,3,0.789473684,1,0.263157895,33.33333333,1,0.263157895,50,0,0,0.526315789,0,0,0,0,0,16.29,4.21,9.3975,7.17,2.69,17.82,5.21,5.42,0,0,0,0,0,0,5,5,100,0,0
12600,FC Decccn 14,FC Deccan,['CENTER BACK'],CENTER BACK,['14'],281,10,3.202846975,13,4.163701068,9.848484848,9,2.882562278,3,0.960854093,60,0,0,0,0,0,0,5,1.601423488,55.55555556,17,5.444839858,80.95238095,0,0,0,9,2.882562278,37.5,0,0,0,19,6.085409253,50,11,3.523131673,5,1.601423488,0,0,21,6.725978648,10,3.202846975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98,4.16,4.603333333,3.85,1.67,8.7,3.066666667,3.1,0,0,0,0,0,0,13,0.320284698,100,0,0
12601,FC Deccan 34,FC Deccan,"['LEFT FORWARD', 'CENTER FORWARD', 'LEFT WINGER', 'ATTACKING MIDFIELDER']",CENTER FORWARD,['34'],432,5,1.041666667,13,2.708333333,3.581267218,2,0.416666667,8,1.666666667,66.66666667,0,0,0,0,0,0,2,0.416666667,25,56,11.66666667,75.67567568,0,0,0,4,0.833333333,40,1,0.208333333,12.5,21,4.375,63.63636364,7,1.458333333,115,23.95833333,19,3.958333333,178,37.08333333,108,22.5,6,1.25,10.52631579,1,0.208333333,6,1.25,3,0.625,75,3,0.625,75,0,0,1.25,0,1,0.208333333,0,0,12.71,1.93,6.648571429,12.71,0.72,14.28,5.108571429,2.84,0,0,0,0,0,0,0,5.416666667,100,0,0
11931,VINAY M,Real Chikkamangaluru FC,"['CENTRAL MIDFIELDER', 'RIGHT SIDE BACK', 'RIGHT WINGER']",RIGHT SIDE BACK,['17'],69,0,0,2,2.608695652,0.816326531,0,0,2,2.608695652,66.66666667,0,0,0,0,0,0,0,0,0,13,16.95652174,65,0,0,0,1,1.304347826,16.66666667,0,0,0,6,7.826086957,35.29411765,2,2.608695652,20,26.08695652,2,2.608695652,39,50.86956522,21,27.39130435,0,0,0,0,0,1,1.304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.33,5.428,6.64,0,3.17,3.48,3.16,0,0,0,0,0,0,0,6.52173913,100,0,0
12609,Kiran S,South United FC,"['CENTRAL MIDFIELDER', 'DEFENSIVE MIDFIELDER', 'CENTER BACK']",CENTER BACK,['15'],430,18,3.76744186,28,5.860465116,6.913580247,16,3.348837209,10,2.093023256,90.90909091,1,0.209302326,5,0,0,0,2,0.418604651,20,94,19.6744186,94,0,0,0,35,7.325581395,72.91666667,1,0.209302326,100,59,12.34883721,76.62337662,25,5.23255814,60,12.55813953,1,0.209302326,31,6.488372093,19,3.976744186,2,0.418604651,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.69,0,9.334285714,15.22,0,23.82,6.434285714,4.38,0,0,100,0,0,0,26,4.813953488,100,0,0
12610,FC Deccan 18,FC Deccan,"['RIGHT MIDFIELDER', 'RIGHT WINGER']",RIGHT MIDFIELDER,['18'],135,5,3.333333333,8,5.333333333,6.060606061,2,1.333333333,3,2,100,0,0,0,0,0,0,0,0,0,18,12,72,0,0,0,0,0,0,1,0.666666667,100,4,2.666666667,36.36363636,0,0,25,16.66666667,2,1.333333333,24,16,15,10,1,0.666666667,7.142857143,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76,3.27,5.043333333,4.79,1.61,3.46,2.756666667,3.11,0,0,0,0,0,0,3,3.333333333,100,0,0
12611,Roots FC 9,Roots FC Super Division,"['STRIKER', 'CENTER FORWARD']",CENTER FORWARD,['9'],259,1,0.347490347,4,1.38996139,1.142857143,1,0.347490347,3,1.042471042,37.5,0,0,0,3,1.042471042,50,2,0.694980695,40,17,5.907335907,68,0,0,0,3,1.042471042,60,1,0.347490347,100,4,1.38996139,33.33333333,2,0.694980695,30,10.42471042,9,3.127413127,122,42.39382239,59,20.5019305,2,0.694980695,3.703703704,1,0.347490347,1,0.347490347,1,0.347490347,25,1,0.347490347,50,0,0,0.694980695,0,1,0.347490347,0,0,23,0,5.948333333,16,0,4.01,3.781666667,1.68,0,0,0,0,0,0,0,2.084942085,100,0,0
12612,BUFC 6,Bangalore United FC,"['DEFENSIVE MIDFIELDER', 'CENTRAL MIDFIELDER', 'ATTACKING MIDFIELDER']",CENTRAL MIDFIELDER,['6'],648,17,2.361111111,29,4.027777778,8.656716418,4,0.555555556,11,1.527777778,55,2,0.277777778,8.695652174,4,0.555555556,40,2,0.277777778,33.33333333,159,22.08333333,84.57446809,3,0.416666667,60,32,4.444444444,74.41860465,1,0.138888889,25,60,8.333333333,63.82978723,25,3.472222222,160,22.22222222,3,0.416666667,126,17.5,82,11.38888889,7,0.972222222,10.76923077,2,0.277777778,5,0.694444444,4,0.555555556,57.14285714,3,0.416666667,27.27272727,0,0,0.972222222,0,1,0.138888889,0,0,12.14,4,7.642857143,11.49,4,48.09,7.42,7.64,0,0,0,0,0,0,2,5.416666667,100,0,0
12613,BUFC 28,Bangalore United FC,"['LEFT WING BACK', 'LEFT WINGER', 'RIGHT WINGER', 'ATTACKING MIDFIELDER', 'CENTRAL MIDFIELDER']",RIGHT WINGER,['28'],590,10,1.525423729,42,6.406779661,12.53731343,6,0.915254237,29,4.423728814,65.90909091,5,0.762711864,21.73913043,6,0.915254237,42.85714286,2,0.305084746,9.090909091,112,17.08474576,82.35294118,4,0.610169492,57.14285714,9,1.372881356,64.28571429,3,0.457627119,23.07692308,40,6.101694915,58.82352941,13,1.983050847,170,25.93220339,23,3.508474576,240,36.61016949,139,21.20338983,10,1.525423729,15.38461538,0,0,4,0.610169492,5,0.762711864,71.42857143,4,0.610169492,50,1,0.152542373,1.525423729,100,2,0.305084746,0,0,12.42,0,6.185714286,12.42,0,27.92,4.758571429,3.74,0,0,0,0,0,0,6,5.949152542,100,0,0
12614,BUFC 29,Bangalore United FC,"['RIGHT SIDE BACK', 'RIGHT WINGER', 'ATTACKING MIDFIELDER', 'CENTRAL MIDFIELDER', 'STRIKER', 'RIGHT MIDFIELDER', 'CENTER FORWARD']",ATTACKING MIDFIELDER,['29'],613,17,2.495921697,35,5.138662316,10.44776119,6,0.88091354,16,2.349102773,69.56521739,3,0.44045677,13.04347826,3,0.44045677,50,2,0.293637847,20,167,24.5187602,85.20408163,2,0.293637847,33.33333333,32,4.698205546,78.04878049,2,0.293637847,50,70,10.27732463,70.70707071,28,4.110929853,175,25.69331158,20,2.936378467,206,30.24469821,144,21.14192496,12,1.76182708,18.46153846,1,0.146818923,4,0.587275693,2,0.293637847,40,4,0.587275693,30.76923077,1,0.146818923,1.027732463,100,1,0.146818923,2,0.293637847,19.7,4.36,8.851428571,19.7,0,45.44,7.372857143,7.42,0,0,0,0,0,0,5,5.579119086,100,0,0
12641,Kodagu 25,Kodagu FC,"['RIGHT WINGER', 'LEFT WINGER']",RIGHT WINGER,['25'],449,11,2.204899777,17,3.407572383,3.786191537,4,0.801781737,5,1.002227171,71.42857143,1,0.200445434,8.333333333,0,0,0,3,0.601336303,27.27272727,85,17.03786192,75.89285714,1,0.200445434,100,0,0,0,5,1.002227171,26.31578947,18,3.608017817,41.86046512,2,0.400890869,145,29.06458797,33,6.614699332,204,40.8908686,140,28.0623608,8,1.603563474,13.55932203,2,0.400890869,8,1.603563474,1,0.200445434,50,0,0,0,2,0.400890869,0.601336303,100,1,0.200445434,0,0,10.95,3,6.67875,7.38,2.25,19.1,4.59875,4.25,0,0,0,0,0,0,1,5.61247216,100,1,0.200445434
12642,Kodagu 34,Kodagu FC,"['STRIKER', 'CENTER FORWARD', 'ATTACKING MIDFIELDER']",CENTER FORWARD,['34'],193,2,0.932642487,4,1.865284974,0.852878465,0,0,2,0.932642487,66.66666667,0,0,0,0,0,0,0,0,0,31,14.45595855,83.78378378,2,0.932642487,100,4,1.865284974,100,0,0,0,13,6.062176166,86.66666667,7,3.264248705,45,20.98445596,2,0.932642487,85,39.6373057,37,17.25388601,1,0.466321244,2.564102564,1,0.466321244,1,0.466321244,0,0,0,2,0.932642487,50,1,0.466321244,1.398963731,100,0,0,0,0,12.25,0,5.99625,5,0,4.87,2.68875,2.24,0,0,0,0,0,0,2,4.663212435,100,1,0.466321244
12646,AM Muhammed Dilshad,HAL FC,"['LEFT WING BACK', 'ATTACKING MIDFIELDER', 'LEFT MIDFIELDER', 'CENTRAL MIDFIELDER']",CENTRAL MIDFIELDER,['17'],86,4,4.186046512,14,14.65116279,5.785123967,1,1.046511628,8,8.372093023,80,2,2.093023256,5.128205128,2,2.093023256,50,0,0,0,20,20.93023256,90.90909091,0,0,0,2,2.093023256,40,0,0,0,11,11.51162791,68.75,4,4.186046512,10,10.46511628,0,0,7,7.325581395,6,6.279069767,0,0,0,0,0,2,2.093023256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,0,7.575,18.2,0,5.26,6.9625,6.86,0,0,0,0,0,0,1,3.139534884,100,0,0
12650,Lalramdinsanga,FC Agniputhra,['RIGHT SIDE BACK'],RIGHT SIDE BACK,['24'],239,11,4.142259414,17,6.40167364,10.42944785,4,1.506276151,6,2.259414226,75,0,0,0,2,0.753138075,100,1,0.376569038,16.66666667,69,25.9832636,87.34177215,0,0,0,6,2.259414226,75,0,0,0,26,9.790794979,72.22222222,5,1.882845188,65,24.47698745,4,1.506276151,57,21.46443515,36,13.55648536,0,0,0,0,0,1,0.376569038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.64,7.89,6.24,3.73,11.34,4.72,4.74,0,0,0,0,0,0,12,2.635983264,100,0,0
12700,Rebels FC 31,Rebels FC,['CENTER BACK'],CENTER BACK,['31'],559,21,3.381037567,31,4.991055456,8.635097493,23,3.703041145,10,1.610017889,76.92307692,0,0,0,0,0,0,8,1.288014311,53.33333333,178,28.65831843,96.21621622,0,0,0,42,6.762075134,89.36170213,0,0,0,115,18.51520572,92,38,6.118067979,15,2.415026834,2,0.322003578,33,5.313059034,16,2.576028623,0,0,0,0,0,1,0.161001789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,3.33,9.257142857,6.13,0.83,25.05,3.97,4.48,0,0,0,0,0,0,21,4.669051878,100,0,0
12835,Ishaan Sahi,South United FC,"['CENTER FORWARD', 'STRIKER']",CENTER FORWARD,['33'],699,6,0.772532189,20,2.575107296,4.08997955,1,0.128755365,13,1.673819742,61.9047619,2,0.25751073,8.695652174,5,0.643776824,38.46153846,9,1.158798283,25.71428571,98,12.61802575,73.68421053,3,0.386266094,42.85714286,5,0.643776824,50,1,0.128755365,16.66666667,21,2.703862661,42.85714286,4,0.515021459,170,21.88841202,28,3.605150215,312,40.17167382,193,24.84978541,11,1.416309013,10.67961165,1,0.128755365,1,0.128755365,11,1.416309013,73.33333333,2,0.25751073,20,2,0.25751073,1.931330472,50,9,1.158798283,0,0,7.1,3.26,4.761111111,6.64,0.5,22.01,3.137777778,3.24,0,0,0,0,0,0,0,1.030042918,100,0,0
12861,A Jockson Dhas,Kickstart FC,"['ATTACKING MIDFIELDER', 'CENTRAL MIDFIELDER']",CENTRAL MIDFIELDER,['45'],708,21,2.669491525,34,4.322033898,7.640449438,2,0.254237288,13,1.652542373,76.47058824,1,0.127118644,4.761904762,3,0.381355932,50,3,0.381355932,37.5,226,28.72881356,81.58844765,11,1.398305085,64.70588235,32,4.06779661,65.30612245,2,0.254237288,40,124,15.76271186,66.31016043,36,4.576271186,400,50.84745763,8,1.016949153,245,31.1440678,172,21.86440678,11,1.398305085,11.57894737,2,0.254237288,4,0.508474576,3,0.381355932,37.5,4,0.508474576,22.22222222,0,0,0.889830508,0,1,0.127118644,0,0,16.36,6.84,9.84625,16.17,6.79,68.34,9.69125,9.45,0,0,0,0,0,0,1,9.279661017,100,0,0
12870,RCM 28,Real Chikkamangaluru FC,"['LEFT WINGER', 'RIGHT WINGER', 'RIGHT FORWARD', 'STRIKER']",LEFT WINGER,['28'],520,6,1.038461538,11,1.903846154,2.864583333,0,0,5,0.865384615,55.55555556,0,0,0,2,0.346153846,50,0,0,0,55,9.519230769,67.07317073,1,0.173076923,16.66666667,4,0.692307692,40,1,0.173076923,10,17,2.942307692,36.95652174,3,0.519230769,105,18.17307692,25,4.326923077,226,39.11538462,138,23.88461538,1,0.173076923,1.470588235,0,0,9,1.557692308,3,0.519230769,75,4,0.692307692,40,0,0,1.211538462,0,2,0.346153846,0,0,132,1.59,20.52625,113,0.97,17.54,16.85125,3.62,0,0,0,0,0,0,3,9,100,0,0
12880,Premish,Kickstart FC,['LEFT WINGER'],LEFT WINGER,['32'],28,1,3.214285714,2,6.428571429,2.352941176,2,6.428571429,1,3.214285714,100,0,0,0,0,0,0,0,0,0,3,9.642857143,100,0,0,0,2,6.428571429,100,0,0,0,2,6.428571429,66.66666667,2,6.428571429,10,32.14285714,2,6.428571429,11,35.35714286,7,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,6.18,6.18,1.79,1.79,0.5,1.79,1.79,0,0,0,1,0,0,0,6.428571429,100,0,0
12379,Meg Center FC 33,Meg & Centre FC,['GOALKEEPER'],GOALKEEPER,['33'],0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
12380,Meg Center FC 12,Meg & Centre FC,['LEFT WINGER'],LEFT WINGER,['12'],0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
12977,Bengaluru FC 33,Bengaluru FC,['GOALKEEPER'],GOALKEEPER,['33'],186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.09677419,100,0,0,0,8,3.870967742,33.33333333,0,0,0,23,11.12903226,58.97435897,9,4.35483871,0,0,0,0,1,0.483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97,8.04,8.505,8.97,8.04,15.79,8.505,8.49,25,1,66.66666667,13,9,16,0,0.483870968,100,0,0
12978,Ashish Jha,Bengaluru FC,"['LEFT WINGER', 'LEFT MIDFIELDER']",LEFT WINGER,['29'],468,9,1.730769231,19,3.653846154,5.688622754,1,0.192307692,10,1.923076923,52.63157895,0,0,0,3,0.576923077,60,4,0.769230769,57.14285714,102,19.61538462,80.95238095,3,0.576923077,75,8,1.538461538,66.66666667,4,0.769230769,28.57142857,38,7.307692308,65.51724138,11,2.115384615,210,40.38461538,23,4.423076923,193,37.11538462,141,27.11538462,11,2.115384615,11.34020619,2,0.384615385,9,1.730769231,2,0.384615385,40,2,0.384615385,66.66666667,0,0,0.769230769,0,0,0,0,0,11.67,3.06,7.032857143,7.4,2.48,22.55,4.904285714,4.55,0,0,0,0,0,0,4,5.961538462,100,0,0
12975,RCFC 41,Real Chikkamangaluru FC,"['RIGHT WINGER', 'LEFT WINGER', 'LEFT SIDE BACK', 'RIGHT SIDE BACK']",LEFT SIDE BACK,['41'],390,7,1.615384615,10,2.307692308,4.587155963,2,0.461538462,3,0.692307692,75,0,0,0,0,0,0,3,0.692307692,60,61,14.07692308,76.25,0,0,0,13,3,59.09090909,1,0.230769231,16.66666667,23,5.307692308,47.91666667,10,2.307692308,70,16.15384615,8,1.846153846,78,18,50,11.53846154,3,0.692307692,7.142857143,0,0,2,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23,3.21,4.968,2.69,1.74,8.98,2.29,2.47,0,0,0,0,0,0,16,1.615384615,100,0,0
